,id_municipio,populacao_urbana_2013,indice_sem_atend,indice_atend_solucao_ind,indice_atend_col_sem_trat,indice_atend_col_trat,sigla_uf,pop_sem_atend,pop_atend_solucao_ind,pop_atend_col_sem_trat,pop_atend_col_trat
2627,3133907,2580,39.9,2.9,57.2,0.0,MG,1029.0,75.0,1476.0,0.0
2628,3134004,6807,18.9,3.7,0.0,77.4,MG,1287.0,252.0,0.0,5269.0
2629,3134103,3424,3.9,0.4,0.0,95.7,MG,134.0,14.0,0.0,3277.0
2630,3134202,97772,0.0,0.0,50.0,50.0,MG,0.0,0.0,48886.0,48886.0
2631,3134301,4799,30.7,10.1,59.2,0.0,MG,1473.0,485.0,2841.0,0.0
2632,3134400,34851,0.9,0.5,0.0,98.6,MG,314.0,174.0,0.0,34363.0
2633,3134509,2800,32.8,19.6,0.0,47.6,MG,918.0,549.0,0.0,1333.0
2634,3134608,11601,31.2,11.3,57.4,0.0,MG,3620.0,1311.0,6659.0,0.0
2635,3134707,9483,40.3,0.2,59.6,0.0,MG,3822.0,19.0,5652.0,0.0
2636,3134806,4724,9.4,0.0,90.6,0.0,MG,444.0,0.0,4280.0,0.0
2637,3134905,20401,1.6,1.0,97.4,0.0,MG,326.0,204.0,19871.0,0.0
2638,3135001,2225,2.0,0.1,97.9,0.0,MG,44.0,2.0,2178.0,0.0
2639,3135050,18953,0.0,75.1,0.0,24.9,MG,0.0,14234.0,0.0,4719.0
2640,3135076,3441,30.7,1.4,67.9,0.0,MG,1056.0,48.0,2336.0,0.0
2641,3135100,63506,70.2,3.9,0.0,25.9,MG,44581.0,2477.0,0.0,16448.0
2642,3135209,42845,48.9,28.4,0.0,22.8,MG,20951.0,12168.0,0.0,9769.0
2643,3135308,2698,2.9,0.2,0.0,96.9,MG,78.0,5.0,0.0,2614.0
2644,3135357,3161,98.8,0.4,0.9,0.0,MG,3123.0,13.0,28.0,0.0
2645,3135407,2984,27.1,1.7,71.2,0.0,MG,809.0,51.0,2125.0,0.0
2646,3135456,3030,50.9,0.2,0.0,49.0,MG,1542.0,6.0,0.0,1485.0
2647,3135506,7403,8.4,0.5,91.1,0.0,MG,622.0,37.0,6744.0,0.0
2648,3135605,5548,96.6,0.8,2.6,0.0,MG,5359.0,44.0,144.0,0.0
2649,3135704,2020,42.6,1.1,56.2,0.0,MG,861.0,22.0,1135.0,0.0
2650,3135803,17781,20.7,7.4,0.0,71.9,MG,3681.0,1316.0,0.0,12785.0
2651,3135902,3179,2.1,0.7,97.2,0.0,MG,67.0,22.0,3090.0,0.0
2652,3136009,10646,13.8,1.6,51.8,32.9,MG,1469.0,170.0,5515.0,3503.0
2653,3136108,2016,59.4,0.8,39.8,0.0,MG,1198.0,16.0,802.0,0.0
2654,3136207,77124,6.9,0.2,92.9,0.0,MG,5322.0,154.0,71648.0,0.0
2655,3136306,38620,4.6,2.8,0.0,92.6,MG,1777.0,1081.0,0.0,35762.0
2656,3136405,2663,50.2,0.2,49.6,0.0,MG,1337.0,5.0,1321.0,0.0
2657,3136504,7515,13.9,0.2,85.9,0.0,MG,1045.0,15.0,6455.0,0.0
2658,3136520,1164,25.0,0.9,74.1,0.0,MG,291.0,10.0,863.0,0.0
2659,3136553,1677,26.2,0.0,73.9,0.0,MG,439.0,0.0,1239.0,0.0
2660,3136579,2557,18.7,29.5,0.0,51.8,MG,478.0,754.0,0.0,1325.0
2661,3136603,2974,7.6,1.1,91.3,0.0,MG,226.0,33.0,2715.0,0.0
2662,3136652,23845,55.5,5.6,30.1,8.9,MG,13234.0,1335.0,7177.0,2122.0
2663,3136702,539735,1.2,0.8,89.1,8.9,MG,6477.0,4318.0,480904.0,48036.0
2664,3136801,2369,39.5,0.0,0.4,60.0,MG,936.0,0.0,9.0,1421.0
2665,3136900,4831,5.7,0.3,94.0,0.0,MG,275.0,14.0,4541.0,0.0
2666,3136959,4511,90.6,8.7,0.6,0.0,MG,4087.0,392.0,27.0,0.0
2667,3137007,4510,35.4,0.5,58.3,5.9,MG,1597.0,23.0,2629.0,266.0
2668,3137106,5264,0.6,2.4,97.0,0.0,MG,32.0,126.0,5106.0,0.0
2669,3137205,47972,0.0,0.0,100.0,0.0,MG,0.0,0.0,47972.0,0.0
2670,3137304,3132,47.3,0.3,0.0,52.4,MG,1481.0,9.0,0.0,1641.0
2671,3137403,7199,9.6,0.4,90.0,0.0,MG,691.0,29.0,6479.0,0.0
2672,3137502,13514,0.0,0.0,15.0,85.0,MG,0.0,0.0,2027.0,11487.0
2673,3137536,6781,52.4,2.3,45.3,0.0,MG,3553.0,156.0,3072.0,0.0
2674,3137601,53673,42.5,15.2,0.0,42.3,MG,22811.0,8158.0,0.0,22704.0
2675,3137700,12631,37.0,0.4,62.6,0.0,MG,4673.0,51.0,7907.0,0.0
2676,3137809,14681,9.4,0.7,87.3,2.7,MG,1380.0,103.0,12817.0,396.0
2677,3137908,1543,35.7,1.5,62.8,0.0,MG,551.0,23.0,969.0,0.0
2678,3138005,4940,0.7,0.7,98.6,0.0,MG,35.0,35.0,4871.0,0.0
2679,3138104,3989,96.7,2.2,1.1,0.0,MG,3857.0,88.0,44.0,0.0
2680,3138203,93547,6.1,0.3,0.0,93.7,MG,5706.0,281.0,0.0,87654.0
2681,3138302,2213,1.5,4.5,94.0,0.0,MG,33.0,100.0,2080.0,0.0
2682,3138351,1820,15.1,0.7,0.0,84.2,MG,275.0,13.0,0.0,1532.0
2683,3138401,47300,6.4,0.7,92.9,0.0,MG,3027.0,331.0,43942.0,0.0
2684,3138500,3909,5.8,1.6,92.6,0.0,MG,227.0,63.0,3620.0,0.0
2685,3138609,12815,0.4,1.6,98.0,0.0,MG,51.0,205.0,12559.0,0.0
2686,3138625,5293,30.9,4.9,0.0,64.2,MG,1636.0,259.0,0.0,3398.0
2687,3138658,5914,90.1,1.1,0.0,8.8,MG,5329.0,65.0,0.0,520.0
2688,3138674,1887,15.6,0.0,84.4,0.0,MG,294.0,0.0,1593.0,0.0
2689,3138682,3110,99.4,0.1,0.5,0.0,MG,3091.0,3.0,16.0,0.0
2690,3138708,4280,4.7,0.1,95.1,0.0,MG,201.0,4.0,4070.0,0.0
2691,3138807,16322,0.0,0.0,0.0,100.0,MG,0.0,0.0,0.0,16322.0
2692,3138906,5934,8.4,0.2,91.5,0.0,MG,498.0,12.0,5430.0,0.0
2693,3139003,33785,4.3,0.7,95.0,0.0,MG,1453.0,236.0,32096.0,0.0
2694,3139102,3874,6.5,0.6,92.9,0.0,MG,252.0,23.0,3599.0,0.0
2695,3139201,12102,13.5,2.1,22.7,61.8,MG,1634.0,254.0,2747.0,7479.0
2696,3139250,2916,89.3,0.0,10.7,0.0,MG,2604.0,0.0,312.0,0.0
2697,3139300,13907,95.8,4.2,0.0,0.0,MG,13323.0,584.0,0.0,0.0
2698,3139409,69206,4.8,0.2,95.0,0.0,MG,3322.0,138.0,65746.0,0.0
2699,3139508,17813,16.3,0.2,83.5,0.0,MG,2904.0,36.0,14874.0,0.0
2700,3139607,21942,8.8,1.2,22.5,67.5,MG,1931.0,263.0,4937.0,14811.0
2701,3139706,5195,7.7,0.6,91.7,0.0,MG,400.0,31.0,4764.0,0.0
2702,3139805,11331,7.0,0.6,92.3,0.0,MG,793.0,68.0,10459.0,0.0
2703,3139904,8581,4.0,0.1,95.9,0.0,MG,343.0,9.0,8229.0,0.0
2704,3140001,50647,16.6,0.4,83.1,0.0,MG,8407.0,203.0,42088.0,0.0
2705,3140100,3486,8.0,5.4,86.7,0.0,MG,279.0,188.0,3022.0,0.0
2706,3140159,13431,54.2,1.9,43.9,0.0,MG,7280.0,255.0,5896.0,0.0
2707,3140209,2371,25.4,0.0,74.6,0.0,MG,602.0,0.0,1769.0,0.0
2708,3140308,2924,11.4,1.1,87.5,0.0,MG,333.0,32.0,2558.0,0.0
2709,3140407,1563,29.4,0.0,70.7,0.0,MG,460.0,0.0,1105.0,0.0
2710,3140506,11507,51.7,13.1,35.2,0.0,MG,5949.0,1507.0,4050.0,0.0
2711,3140530,3160,15.9,0.3,83.9,0.0,MG,502.0,9.0,2651.0,0.0
2712,3140555,6733,25.2,0.0,0.0,74.8,MG,1697.0,0.0,0.0,5036.0
2713,3140605,2045,18.2,0.5,81.3,0.0,MG,372.0,10.0,1663.0,0.0
2714,3140704,26205,33.1,6.5,60.4,0.0,MG,8674.0,1703.0,15828.0,0.0
2715,3140803,13589,26.3,1.6,72.0,0.0,MG,3574.0,217.0,9784.0,0.0
2716,3140852,5460,79.8,19.3,0.8,0.0,MG,4357.0,1054.0,44.0,0.0
2717,3140902,14500,12.1,0.1,87.8,0.0,MG,1754.0,14.0,12731.0,0.0
2718,3141009,9655,97.7,0.4,1.9,0.0,MG,9433.0,39.0,183.0,0.0
2719,3141108,32765,32.1,1.3,23.6,43.0,MG,10518.0,426.0,7733.0,14089.0
2720,3141207,2761,7.9,0.2,91.9,0.0,MG,218.0,6.0,2537.0,0.0
2721,3141306,2061,4.3,10.0,0.0,85.7,MG,89.0,206.0,0.0,1766.0
2722,3141405,15442,12.5,0.6,86.9,0.0,MG,1930.0,93.0,13419.0,0.0
2723,3141504,3565,14.9,0.9,84.2,0.0,MG,531.0,32.0,3002.0,0.0
2724,3141603,7525,11.9,0.4,87.7,0.0,MG,895.0,30.0,6599.0,0.0
2725,3141702,3828,14.9,0.0,85.1,0.0,MG,570.0,0.0,3258.0,0.0
2726,3141801,13000,44.5,1.5,54.1,0.0,MG,5785.0,195.0,7033.0,0.0
2727,3141900,3499,5.1,0.4,70.9,23.6,MG,178.0,14.0,2481.0,826.0
2728,3142007,10420,67.6,1.6,0.0,30.9,MG,7044.0,167.0,0.0,3220.0
2729,3142106,5905,11.1,0.7,88.2,0.0,MG,655.0,41.0,5208.0,0.0
2730,3142205,10954,3.5,0.1,96.4,0.0,MG,383.0,11.0,10560.0,0.0
2731,3142254,1132,93.9,4.5,1.6,0.0,MG,1063.0,51.0,18.0,0.0
2732,3142304,1863,34.8,0.8,64.5,0.0,MG,648.0,15.0,1202.0,0.0
2733,3142403,6328,19.9,0.1,0.0,80.0,MG,1259.0,6.0,0.0,5062.0
2734,3142502,1414,95.9,3.8,0.3,0.0,MG,1356.0,54.0,4.0,0.0
2735,3142601,6416,0.5,0.1,99.4,0.0,MG,32.0,6.0,6378.0,0.0
2736,3142700,10311,96.9,0.9,1.2,1.1,MG,9991.0,93.0,124.0,113.0
2737,3142809,15227,1.5,1.4,97.1,0.0,MG,228.0,213.0,14785.0,0.0
2738,3142908,12544,0.0,0.0,0.0,100.0,MG,0.0,0.0,0.0,12544.0
2739,3143005,9317,7.4,0.7,91.9,0.0,MG,689.0,65.0,8562.0,0.0
2740,3143104,41697,2.2,0.8,38.8,58.2,MG,917.0,334.0,16178.0,24268.0
2741,3143153,1773,14.6,0.0,85.4,0.0,MG,259.0,0.0,1514.0,0.0
2742,3143203,16921,0.5,0.6,98.9,0.0,MG,85.0,102.0,16735.0,0.0
2743,3143302,367251,0.6,1.3,2.5,95.7,MG,2204.0,4774.0,9181.0,351459.0
2744,3143401,17307,6.4,0.9,5.5,87.2,MG,1108.0,156.0,952.0,15092.0
2745,3143450,3259,41.7,0.5,0.0,57.8,MG,1359.0,16.0,0.0,1884.0
2746,3143500,6771,74.2,1.3,0.0,24.5,MG,5024.0,88.0,0.0,1659.0
2747,3143609,1527,0.0,0.0,0.0,100.0,MG,0.0,0.0,0.0,1527.0
2748,3143708,2598,45.1,0.4,54.6,0.0,MG,1172.0,10.0,1419.0,0.0
2749,3143807,3369,38.1,0.0,61.9,0.0,MG,1284.0,0.0,2085.0,0.0
2750,3143906,97940,1.6,0.4,65.3,32.7,MG,1567.0,392.0,63955.0,32026.0
2751,3144003,14201,15.5,0.6,83.9,0.0,MG,2201.0,85.0,11915.0,0.0
2752,3144102,16173,1.7,0.5,97.9,0.0,MG,275.0,81.0,15833.0,0.0
2753,3144201,2043,10.9,0.0,89.1,0.0,MG,223.0,0.0,1820.0,0.0
2754,3144300,37728,18.6,0.5,80.9,0.0,MG,7017.0,189.0,30522.0,0.0
2755,3144359,6306,16.0,0.4,83.7,0.0,MG,1009.0,25.0,5278.0,0.0
2756,3144375,2543,27.8,1.1,15.8,55.4,MG,707.0,28.0,402.0,1409.0
2757,3144409,2845,19.9,0.0,80.1,0.0,MG,566.0,0.0,2279.0,0.0
2758,3144508,6357,16.0,0.8,83.2,0.0,MG,1017.0,51.0,5289.0,0.0
2759,3144607,20705,2.9,0.1,97.0,0.0,MG,600.0,21.0,20084.0,0.0
2760,3144656,2731,78.8,2.4,18.9,0.0,MG,2152.0,66.0,516.0,0.0
2761,3144672,1323,15.1,0.0,0.0,84.9,MG,200.0,0.0,0.0,1123.0
2762,3144706,15837,8.1,0.4,91.6,0.0,MG,1283.0,63.0,14507.0,0.0
2763,3144805,85486,67.0,14.2,0.0,18.8,MG,57276.0,12139.0,0.0,16071.0
2764,3144904,2353,28.8,1.2,70.0,0.0,MG,678.0,28.0,1647.0,0.0
2765,3145000,12000,0.0,0.0,0.0,100.0,MG,0.0,0.0,0.0,12000.0
2766,3145059,4193,50.0,0.5,0.5,49.0,MG,2096.0,21.0,21.0,2055.0
2767,3145109,9329,33.1,13.0,53.9,0.0,MG,3088.0,1213.0,5028.0,0.0
2768,3145208,79956,4.5,1.2,5.2,89.2,MG,3598.0,959.0,4158.0,71321.0
2769,3145307,10861,21.0,7.4,71.6,0.0,MG,2281.0,804.0,7776.0,0.0
2770,3145356,4592,26.8,0.4,72.8,0.0,MG,1231.0,18.0,3343.0,0.0
2771,3145372,1798,99.6,0.0,0.0,0.4,MG,1791.0,0.0,0.0,7.0
2772,3145406,908,12.4,0.0,87.6,0.0,MG,113.0,0.0,795.0,0.0
2773,3145455,3079,90.5,6.3,3.2,0.0,MG,2786.0,194.0,99.0,0.0
2774,3145505,2377,1.0,0.0,99.0,0.0,MG,24.0,0.0,2353.0,0.0
2775,3145604,36714,0.0,0.0,100.0,0.0,MG,0.0,0.0,36714.0,0.0
2776,3145703,1209,20.1,0.0,80.0,0.0,MG,243.0,0.0,967.0,0.0
2777,3145802,1573,1.7,32.7,65.6,0.0,MG,27.0,514.0,1032.0,0.0
2778,3145851,3361,1.3,1.6,97.1,0.0,MG,44.0,54.0,3264.0,0.0
2779,3145877,2348,16.0,1.3,82.7,0.0,MG,376.0,31.0,1942.0,0.0
2780,3145901,33602,6.5,1.1,22.3,70.1,MG,2184.0,370.0,7493.0,23555.0
2781,3146008,24864,10.4,0.6,89.0,0.0,MG,2586.0,149.0,22129.0,0.0
2782,3146107,63788,18.3,1.7,80.0,0.0,MG,11673.0,1084.0,51030.0,0.0
2783,3146206,3709,10.1,0.4,89.5,0.0,MG,375.0,15.0,3320.0,0.0
2784,3146255,3652,97.8,2.1,0.0,0.1,MG,3572.0,77.0,0.0,4.0
2785,3146305,12067,8.8,1.2,0.0,90.0,MG,1062.0,145.0,0.0,10860.0
2786,3146404,3658,98.4,0.1,1.4,0.0,MG,3599.0,4.0,51.0,0.0
2787,3146503,6850,9.2,0.8,90.0,0.0,MG,630.0,55.0,6165.0,0.0
2788,3146552,1809,99.0,0.1,0.9,0.0,MG,1791.0,2.0,16.0,0.0
2789,3146602,1244,31.8,0.5,67.7,0.0,MG,396.0,6.0,842.0,0.0
2790,3146701,5274,4.0,0.9,95.1,0.0,MG,211.0,47.0,5016.0,0.0
2791,3146750,4322,45.5,0.4,54.2,0.0,MG,1967.0,17.0,2343.0,0.0
2792,3146909,12620,64.3,3.0,0.0,32.6,MG,8115.0,379.0,0.0,4114.0
2793,3147006,77962,8.9,3.7,0.0,87.4,MG,6939.0,2885.0,0.0,68139.0
2794,3147105,84517,4.6,0.7,0.0,94.7,MG,3888.0,592.0,0.0,80038.0
2795,3147204,17436,1.1,0.9,0.0,98.0,MG,192.0,157.0,0.0,17087.0
2796,3147303,16912,3.1,0.5,96.4,0.0,MG,524.0,85.0,16303.0,0.0
2797,3147402,20708,11.6,5.1,83.4,0.0,MG,2402.0,1056.0,17270.0,0.0
2798,3147501,1018,35.5,0.3,64.2,0.0,MG,361.0,3.0,654.0,0.0
2799,3147600,12479,10.5,0.5,89.0,0.0,MG,1310.0,62.0,11106.0,0.0
2800,3147709,6525,7.2,1.1,91.7,0.0,MG,470.0,72.0,5983.0,0.0
2801,3147808,1331,6.4,0.0,93.6,0.0,MG,85.0,0.0,1246.0,0.0
2802,3147907,105928,0.5,0.5,34.7,64.4,MG,530.0,530.0,36757.0,68218.0
2803,3147956,2411,97.9,0.1,2.0,0.0,MG,2360.0,2.0,48.0,0.0
2804,3148004,134820,1.2,0.4,88.4,10.0,MG,1618.0,539.0,119181.0,13482.0
2805,3148103,76911,0.0,0.0,0.0,100.0,MG,0.0,0.0,0.0,76911.0
2806,3148202,4521,8.3,0.6,91.1,0.0,MG,375.0,27.0,4119.0,0.0
2807,3148301,5114,4.4,0.5,13.9,81.3,MG,225.0,26.0,711.0,4158.0
2808,3148400,2351,15.3,1.7,83.1,0.0,MG,360.0,40.0,1954.0,0.0
2809,3148509,5314,6.2,0.2,93.6,0.0,MG,329.0,11.0,4974.0,0.0
2810,3148608,9380,38.4,1.1,60.6,0.0,MG,3602.0,103.0,5684.0,0.0
2811,3148707,21687,10.9,0.3,1.7,87.2,MG,2364.0,65.0,369.0,18911.0
2812,3148756,1890,0.4,0.0,99.6,0.0,MG,8.0,0.0,1882.0,0.0
2813,3148806,2224,0.8,0.5,98.7,0.0,MG,18.0,11.0,2195.0,0.0
2814,3148905,2122,2.0,0.3,97.7,0.0,MG,42.0,6.0,2073.0,0.0
2815,3149002,1392,3.2,0.3,0.0,96.5,MG,45.0,4.0,0.0,1343.0
2816,3149101,5668,6.6,0.8,0.0,92.7,MG,374.0,45.0,0.0,5254.0
2817,3149150,6730,96.1,3.0,0.9,0.0,MG,6468.0,202.0,61.0,0.0
2818,3149200,3041,1.2,0.6,5.6,92.6,MG,36.0,18.0,170.0,2816.0
2819,3149309,52704,32.1,5.5,62.4,0.0,MG,16918.0,2899.0,32887.0,0.0
2820,3149408,994,42.1,0.5,57.4,0.0,MG,418.0,5.0,571.0,0.0
2821,3149507,3037,19.1,0.8,80.0,0.0,MG,580.0,24.0,2430.0,0.0
2822,3149606,3104,0.0,0.0,0.0,100.0,MG,0.0,0.0,0.0,3104.0
2823,3149705,8772,6.0,1.1,92.9,0.0,MG,526.0,96.0,8149.0,0.0
2824,3149804,10569,1.1,0.4,4.9,93.6,MG,116.0,42.0,518.0,9893.0
2825,3149903,18595,3.3,1.3,95.4,0.0,MG,614.0,242.0,17740.0,0.0
2826,3149952,5375,22.0,4.5,73.5,0.0,MG,1182.0,242.0,3951.0,0.0
2827,3150000,3374,11.9,1.0,87.1,0.0,MG,402.0,34.0,2939.0,0.0
2828,3150109,1697,16.8,1.0,82.2,0.0,MG,285.0,17.0,1395.0,0.0
2829,3150158,5012,0.5,0.2,99.3,0.0,MG,25.0,10.0,4977.0,0.0
2830,3150208,3280,6.7,0.6,92.7,0.0,MG,220.0,20.0,3041.0,0.0
2831,3150307,3519,34.0,1.5,64.5,0.0,MG,1196.0,53.0,2270.0,0.0
2832,3150406,2226,94.7,3.0,2.3,0.0,MG,2108.0,67.0,51.0,0.0
2833,3150505,7237,6.9,3.1,90.0,0.0,MG,499.0,224.0,6513.0,0.0
2834,3150539,4287,2.6,0.2,97.2,0.0,MG,111.0,9.0,4167.0,0.0
2835,3150570,2630,90.5,9.0,0.5,0.0,MG,2380.0,237.0,13.0,0.0
2836,3150604,3114,9.5,3.2,87.4,0.0,MG,296.0,100.0,2722.0,0.0
2837,3150703,4661,1.1,1.0,97.9,0.0,MG,51.0,47.0,4563.0,0.0
2838,3150802,6156,18.9,1.8,79.4,0.0,MG,1163.0,111.0,4888.0,0.0
2839,3150901,1845,1.6,0.0,98.4,0.0,MG,30.0,0.0,1815.0,0.0
2840,3151008,5193,12.4,1.4,86.2,0.0,MG,644.0,73.0,4476.0,0.0
2841,3151107,9445,2.6,0.1,97.4,0.0,MG,246.0,9.0,9199.0,0.0
2842,3151206,54678,51.3,2.7,0.0,46.0,MG,28050.0,1476.0,0.0,25152.0
2843,3151305,9026,1.9,0.2,97.8,0.0,MG,171.0,18.0,8827.0,0.0
2844,3151404,23952,4.7,0.7,94.6,0.0,MG,1126.0,168.0,22659.0,0.0
2845,3151503,30084,19.1,2.2,0.0,78.8,MG,5746.0,662.0,0.0,23706.0
2846,3151602,10878,2.5,1.6,0.1,95.8,MG,272.0,174.0,11.0,10421.0
2847,3151701,9673,5.2,0.4,94.5,0.0,MG,503.0,39.0,9141.0,0.0
2848,3151800,157103,0.0,0.0,85.0,15.0,MG,0.0,0.0,133538.0,23565.0
2849,3151909,5437,16.7,0.5,82.8,0.0,MG,908.0,27.0,4502.0,0.0
2850,3152006,27150,19.1,2.7,78.3,0.0,MG,5186.0,733.0,21258.0,0.0
2851,3152105,53169,6.3,0.4,93.3,0.0,MG,3350.0,213.0,49607.0,0.0
2852,3152131,2708,63.3,36.0,0.7,0.0,MG,1714.0,975.0,19.0,0.0
2853,3152170,4221,83.7,0.8,15.6,0.0,MG,3533.0,34.0,658.0,0.0
2854,3152204,19888,66.1,3.1,0.4,30.4,MG,13146.0,617.0,80.0,6046.0
2855,3152303,5081,9.7,1.4,88.9,0.0,MG,493.0,71.0,4517.0,0.0
2856,3152402,9744,43.3,1.5,55.2,0.0,MG,4219.0,146.0,5379.0,0.0
2857,3152501,128387,1.6,0.7,0.0,97.8,MG,2054.0,899.0,0.0,125562.0
2858,3152600,3704,25.9,1.0,73.1,0.0,MG,959.0,37.0,2708.0,0.0
2859,3152709,6230,5.9,3.1,91.0,0.0,MG,368.0,193.0,5669.0,0.0
2860,3152808,20363,3.3,0.5,96.3,0.0,MG,672.0,102.0,19610.0,0.0
2861,3152907,7942,2.8,1.8,95.4,0.0,MG,222.0,143.0,7577.0,0.0
2862,3153004,1861,1.0,2.6,96.5,0.0,MG,19.0,48.0,1796.0,0.0
2863,3153103,1670,5.2,1.2,93.6,0.0,MG,87.0,20.0,1563.0,0.0
2864,3153202,1855,16.8,0.8,82.4,0.0,MG,312.0,15.0,1529.0,0.0
2865,3153301,2079,4.1,1.7,94.3,0.0,MG,85.0,35.0,1960.0,0.0
2866,3153400,13679,13.5,0.5,86.0,0.0,MG,1847.0,68.0,11764.0,0.0
2867,3153509,4412,21.7,0.3,78.0,0.0,MG,957.0,13.0,3441.0,0.0
2868,3153608,9783,49.9,17.9,32.1,0.0,MG,4882.0,1751.0,3140.0,0.0
2869,3153707,2906,56.6,40.3,3.2,0.0,MG,1645.0,1171.0,93.0,0.0
2870,3153806,880,0.0,0.0,0.0,100.0,MG,0.0,0.0,0.0,880.0
2871,3153905,15228,11.3,0.4,88.3,0.0,MG,1721.0,61.0,13446.0,0.0
2872,3154002,15877,17.2,0.5,82.2,0.0,MG,2731.0,79.0,13051.0,0.0
2873,3154101,9369,11.4,0.3,88.4,0.0,MG,1068.0,28.0,8282.0,0.0
2874,3154150,3843,2.4,0.0,97.6,0.0,MG,92.0,0.0,3751.0,0.0
2875,3154200,9150,61.4,27.9,10.7,0.0,MG,5618.0,2553.0,979.0,0.0
2876,3154309,13239,15.7,0.5,19.5,64.3,MG,2079.0,66.0,2582.0,8513.0
2877,3154408,3137,57.0,1.9,41.1,0.0,MG,1788.0,60.0,1289.0,0.0
2878,3154457,4573,98.9,0.5,0.7,0.0,MG,4523.0,23.0,32.0,0.0
2879,3154507,4635,29.5,2.1,0.0,68.4,MG,1367.0,97.0,0.0,3170.0
2880,3154606,313513,20.9,3.4,68.6,7.1,MG,65524.0,10659.0,215070.0,22259.0
2881,3154705,3695,1.0,0.3,98.7,0.0,MG,37.0,11.0,3647.0,0.0
2882,3154804,8481,10.1,4.5,0.0,85.5,MG,857.0,382.0,0.0,7251.0
2883,3154903,11474,13.0,0.2,86.8,0.0,MG,1492.0,23.0,9959.0,0.0
2884,3155009,1727,20.6,0.0,0.0,79.4,MG,356.0,0.0,0.0,1371.0
2885,3155108,2791,17.3,0.7,82.1,0.0,MG,483.0,20.0,2291.0,0.0
2886,3155207,2393,45.4,0.2,54.5,0.0,MG,1086.0,5.0,1304.0,0.0
2887,3155306,2975,95.2,2.1,2.7,0.0,MG,2832.0,62.0,80.0,0.0
2888,3155405,7799,9.3,1.1,89.6,0.0,MG,725.0,86.0,6988.0,0.0
2889,3155504,7560,3.2,3.7,0.0,93.1,MG,242.0,280.0,0.0,7038.0
2890,3155603,12222,71.5,6.5,0.0,22.0,MG,8739.0,794.0,0.0,2689.0
2891,3155702,11614,14.3,0.1,68.5,17.2,MG,1661.0,12.0,7956.0,1998.0
2892,3155801,15040,3.7,0.3,96.0,0.0,MG,556.0,45.0,14438.0,0.0
2893,3155900,4615,17.8,2.3,79.9,0.0,MG,821.0,106.0,3687.0,0.0
2894,3156007,5525,24.4,2.8,72.8,0.0,MG,1348.0,155.0,4022.0,0.0
2895,3156106,3428,63.8,25.6,10.6,0.0,MG,2187.0,878.0,363.0,0.0
2896,3156205,2016,17.5,0.2,82.3,0.0,MG,353.0,4.0,1659.0,0.0
2897,3156304,6011,2.2,0.1,78.0,19.7,MG,132.0,6.0,4689.0,1184.0
2898,3156403,2772,3.0,0.2,96.9,0.0,MG,83.0,6.0,2686.0,0.0
2899,3156452,2413,8.7,0.5,90.9,0.0,MG,210.0,12.0,2193.0,0.0
2900,3156502,2405,31.9,19.0,0.0,49.1,MG,767.0,457.0,0.0,1181.0
2901,3156601,7982,16.0,0.2,83.8,0.0,MG,1277.0,16.0,6689.0,0.0
2902,3156700,129290,10.1,2.3,87.6,0.0,MG,13058.0,2974.0,113258.0,0.0
2903,3156809,10354,21.7,3.8,74.5,0.0,MG,2247.0,393.0,7714.0,0.0
2904,3156908,20347,0.0,0.0,0.0,100.0,MG,0.0,0.0,0.0,20347.0
2905,3157005,32099,15.4,4.8,0.0,79.8,MG,4943.0,1541.0,0.0,25615.0
2906,3157104,5938,29.9,0.5,69.6,0.0,MG,1775.0,30.0,4133.0,0.0
2907,3157203,26323,8.8,0.8,90.5,0.0,MG,2316.0,211.0,23822.0,0.0
2908,3157252,4152,30.3,0.3,69.4,0.0,MG,1258.0,12.0,2881.0,0.0
2909,3157278,1716,12.4,0.6,87.1,0.0,MG,213.0,10.0,1495.0,0.0
2910,3157302,2223,21.2,0.0,78.8,0.0,MG,471.0,0.0,1752.0,0.0
2911,3157336,8298,1.6,0.0,98.4,0.0,MG,133.0,0.0,8165.0,0.0
2912,3157377,1161,2.4,1.6,0.0,96.1,MG,28.0,19.0,0.0,1116.0
2913,3157401,1750,19.5,2.1,54.3,24.1,MG,341.0,37.0,950.0,422.0
2914,3157500,3093,24.0,0.5,75.5,0.0,MG,742.0,15.0,2335.0,0.0
2915,3157609,2329,97.1,1.3,1.6,0.0,MG,2261.0,30.0,37.0,0.0
2916,3157658,3927,33.8,0.0,66.2,0.0,MG,1327.0,0.0,2600.0,0.0
2917,3157708,10761,0.9,0.6,98.4,0.0,MG,97.0,65.0,10589.0,0.0
2918,3157807,212752,20.0,2.8,3.9,73.3,MG,42550.0,5957.0,8297.0,155947.0
2919,3157906,8013,10.6,0.3,31.2,58.0,MG,849.0,24.0,2500.0,4648.0
2920,3158003,6556,17.1,0.4,82.5,0.0,MG,1121.0,26.0,5409.0,0.0
2921,3158102,3828,18.4,0.2,81.5,0.0,MG,704.0,8.0,3120.0,0.0
2922,3158201,11053,27.8,3.5,68.7,0.0,MG,3073.0,387.0,7593.0,0.0
2923,3158300,5386,5.3,0.3,0.0,94.5,MG,285.0,16.0,0.0,5090.0
2924,3158409,3055,1.2,0.0,98.8,0.0,MG,37.0,0.0,3018.0,0.0
